temp_delta,bubbles
-0.4329608090036956,11
-0.4329022373364708,15
-0.3835838641547369,14
-0.3632345354140938,13
-0.435172458492211,12
-0.37651251361243254,12
-0.42479730326165566,14
-0.3904032123741388,12
0.5570941489754446,0
0.6260783207817795,0
0.6181548268965642,0
0.6343127284857815,0
0.591207950564062,0
0.5608143795966285,0
0.5549816255589022,0
0.5574378259509132,0
0.648637254642253,0
0.639375040144202,0
0.5804426024356317,0
0.6471381842577344,0
0.5640905686019124,0
0.606788559824686,0
0.5901504005401321,0
0.6397349127314413,0
0.5811819679639498,0
0.5848876481187375,0
0.5507720222581085,0
0.6141607080984599,0
0.5942020025470214,0
0.5881764541620953,0
0.6468469336927143,0
0.5829571625663164,0
0.6414631780795048,0
0.6015211930410516,0
0.6323150810195273,0
0.5913911602100441,0
0.5746943076788327,0
0.5761821539355125,0
0.6474578174857228,0
0.6248453788220303,0
0.5940713266601847,0
0.5599862257486166,0
0.6140050375551169,0
0.6109179838959022,0
0.5581314372470274,0
0.584786319517832,0
0.5936969296767529,0
0.633281992338425,0
0.6218152697527017,0
0.5539550182749906,0
0.5545447433800774,0
0.6267565767877699,0
0.60017510841611,0
0.5894236264820591,0
0.5853224896194007,0
0.5950325472860527,0
0.6423554544105201,0
0.5771707965539576,0
0.6485703633846498,0
0.5739689217593451,0
0.5806271233588234,0
0.6475300850062382,0
0.6407345295648526,0
0.6424220136987202,0
0.5660228661454312,0
0.5852419262999575,0
0.6189655155201876,0
0.6160564947502678,0
0.6129024574761814,0
0.5746976243361246,0
0.5593866448952127,0
0.5619810784475305,0
0.6418410370754231,0
0.5997629905853472,0
0.5710080241548496,0
0.5950298093410709,0
-0.36057565524316715,13
-0.4049112763992042,15
-0.37124509982965037,10
-0.42545464665948884,15
-0.3655639853774062,13
-0.4302428445793254,15
-0.4478247445951382,13
-0.3661870951231663,14
-0.39998679235630163,10
-0.38764737947073513,12
-0.37055950266173454,11
-0.4137714647331592,14
-0.358671110683062,13
-0.3682143107273532,10
-0.38585370883183145,12
-0.4234963429987886,13
-0.4349108073427175,12
-0.4135200902491363,10
-0.3501062982062422,10
-0.36343544645448844,15
-0.3688727862384553,13
-0.37908314135694354,11
-0.35219157033662896,11
-0.35031823044296573,10
-0.4365844301537436,10
-0.40698887276103335,12
-0.3626659927284237,11
-0.430860950758273,12
-0.367902653177552,12
-0.37323340059035104,14
-0.43211079701092103,14
-0.35332519722022937,14
-0.3953409942403141,14
-0.38183152591713565,15
-0.4373008574843311,14
-0.38848497081664846,15
-0.4104357960057854,15
-0.42940597836026484,11
-0.40173957691361295,15
-0.41608257041944796,12
-0.4371217120730222,11
-0.44550005358634337,10
-0.3807061434219321,15
-0.37843742998316543,11
-0.4407120030945606,10
-0.35200346458820775,14
-0.37515893963123403,13
-0.3729802165056242,13
-0.3815815341111204,11
-0.38882905177564453,12
-0.4330994260228067,10
-0.38299886031440167,15
-0.3753394898628102,14
-0.35675700705216684,15
-0.36876526103858964,13
-0.4275604475724393,12
-0.35417241487771634,11
-0.4421566658814555,10
-0.4324065062902065,15
-0.4449232585683802,12
-0.4179064150357874,15
-0.3510131139328081,10
-0.4285795703438424,12
-0.37786391676595343,14
-0.3542845427337724,13
-0.37569322968927565,10
-0.39883749362201826,12
-0.40621049582960467,11
-0.44709484803767907,15
-0.44204939278564126,11
-0.41717517349485433,13
-0.3733820957295393,12
-0.40915690170740504,15
-0.38892736066521394,10
-0.4011615138896687,11
-0.44596584118670535,15
-0.36820778455242476,11
-0.3707115396787586,10
-0.3624165296787609,13
-0.36868981178992044,12
-0.41998848654814225,13
-0.4282735434135887,11
-0.4376571280940169,11
-0.41994724593241983,12
-0.3565449179216529,14
-0.4444345590784522,15
-0.4237172978878121,10
-0.4014539195228437,14
-0.4453746361730637,14
-0.4016731618042684,10
-0.42526363052553506,13
-0.3896553248493362,13
-0.4236209991287154,15
-0.4097010646355628,15
-0.4014839115298088,12
-0.3559993289740291,15
-0.4346759538167788,14
-0.4377830786328545,12
-0.38808032119279545,14
-0.4085477527488308,12
-0.41467055365458094,15
-0.4104547761305639,11
0.5687278528029935,0
0.5961677806336638,0
0.5752243428035939,0
0.6343151273951406,0
0.5587577011980471,0
0.6443867560408378,0
0.6001937581911889,0
0.5956854599697436,0
0.5875312599758189,0
0.6425024794475434,0
0.5601006965378872,0
0.6293535825013592,0
0.5821807136119403,0
0.6292651518834731,0
0.5979882870638775,0
0.5608187180955753,0
0.62697723067825,0
0.5982211577449803,0
0.5703100450881209,0
0.616980619764739,0
0.6156940183519737,0
0.564236150882941,0
0.631507658723585,0
0.5555076597562945,0
0.5570380045079091,0
0.5747222919981496,0
0.5926147679658413,0
0.6396778226161715,0
0.5705648394165621,0
0.6037309651270135,0
0.6001052537468397,0
0.5608649832186146,0
0.5858877914789957,0
0.5562728162258423,0
0.5690706299914865,0
0.5832546608939282,0
0.564304571961884,0
0.6370433705239122,0
0.6405357816907724,0
0.5959783237112504,0
0.6026956313391594,0
0.5926639188717502,0
0.5595785209777802,0
0.636923432046828,0
0.637906824778085,0
0.6450760509263915,0
0.6208637708692066,0
0.5620889259646731,0
0.6053113034342203,0
0.5983142901540361,0
0.6286584308437568,0
0.6259553926858246,0
0.5665683303444666,0
0.5906025935933599,0
0.5583824880218771,0
0.5676845690521048,0
0.5653005697583069,0
0.6102487388955069,0
0.5600056808848421,0
0.6290455396618881,0
0.5873948732784697,0
0.6498453739051513,0
0.5696062552990782,0
0.5747894335160169,0
0.5870842128439904,0
0.5838478525449631,0
0.5723409544444991,0
0.6327667283060805,0
-0.3588069215515759,12
-0.3724806801097742,15
-0.4261786735585531,12
-0.35233788768572083,13
-0.35108217705699474,10
-0.4425655639744548,13
-0.41241255154662326,11
-0.3541997444325631,14
-0.41950087014167536,11
-0.4458250678459166,10
-0.3971968472104379,13
-0.35424789792580214,13
-0.4082877951918391,12
-0.43855720733439796,11
-0.42399667802267516,15
-0.42299171868818064,12
-0.4336603983751104,13
-0.430827220014919,11
-0.4070601019770095,14
-0.44575919323983726,15
-0.3855211676185206,11
-0.3571964422753382,15
-0.36926543431412995,13
-0.44621888634551965,10
-0.4349546307556693,13
-0.39850154795330184,15
-0.4042375742140507,11
-0.3692465806959859,15
-0.41545664051474773,14
-0.41130862096403575,13
-0.42509457388959504,13
-0.3914765934408422,15
-0.43976251995702853,10
-0.3535315236672858,12
-0.388202122428126,15
-0.3937519013402664,10
-0.37024852389481566,13
-0.367716540137792,14
-0.3609117314419876,12
-0.4418547687480583,14
-0.38760036936218967,10
-0.44182193591046826,15
-0.4121866022562557,15
-0.3963374521161711,15
-0.36745500503147355,11
-0.387207991397986,11
-0.44824602949094583,12
-0.40878169790613583,14
-0.42127791984034957,14
-0.4129951700903831,12
-0.36750189749940887,14
-0.363389224723349,11
-0.4070663246791213,15
-0.44773462527384567,10
-0.3874375584495624,15
-0.3933784501398705,12
-0.44807934481080025,13
-0.44892037865339773,11
-0.3923478265012008,15
-0.37468330470250777,14
-0.3689440117369145,10
-0.3620477695884077,14
-0.4044197597765091,15
-0.36121666877417624,13
-0.405782670067957,10
-0.4170294682399245,10
-0.3610115314978728,14
-0.40157481659939265,15
-0.4188000406996082,10
-0.3875304972791085,12
-0.3650451801725154,13
-0.3929749593526566,14
-0.3929796019292908,13
-0.40260943048605924,11
-0.3883757526635847,14
-0.3527928927378383,11
-0.35872690486394987,15
-0.3921880569457059,13
-0.412770315132839,11
-0.4111884293194663,13
-0.4386094820041535,13
-0.4061181136192147,13
-0.42626242838739614,11
-0.3608479010684178,13
-0.4291791338534807,11
-0.3654437128001433,14
-0.3528936882215348,13
-0.37461138134786154,11
-0.4232885787065541,15
-0.4428283934882913,14
-0.40582526656918105,13
-0.4072787041558925,13
-0.4368869518041123,10
-0.3985555510834189,12
-0.3651908197782703,15
-0.41014613627410057,12
-0.4386523903761059,12
-0.4188794563233529,15
-0.4414785879157961,11
-0.44343095511730724,10
-0.37466925529621875,12
0.6292711929515562,0
0.5564036669328658,0
0.6244325084568061,0
0.5955064654970599,0
0.6318559962931047,0
0.563282286418918,0
0.6364669965781076,0
0.5538117151318502,0
0.5586245649192136,0
0.5625007139096923,0
0.6423790192345038,0
0.6461900068646571,0
0.5788797189105424,0
0.5648739845346427,0
0.6024586636848923,0
0.5711311100297465,0
0.5881094501704709,0
0.6254550002646013,0
0.6401433981477425,0
0.5564528744033339,0
0.5623924187178133,0
0.6062186668882319,0
0.6497474750128731,0
0.6099703358482174,0
0.6377732034941914,0
0.5912878057001194,0
0.5750825184159183,0
0.6363252066466671,0
0.6262596095151522,0
0.633264365837384,0
0.5952773574131527,0
0.6137834822857471,0
0.6343279948397509,0
0.606599685525552,0
0.5701453515099502,0
0.5604076163469074,0
0.5781970311786893,0
0.5585703136574409,0
0.5667495248453207,0
0.6425059330326519,0
0.5516655113920166,0
0.5876827596861318,0
0.5937513198357749,0
0.5569000600205385,0
0.5990630768839793,0
0.6209311265985065,0
0.5722841845861808,0
0.6381123142825231,0
0.6351669813652023,0
0.5787470112035464,0
0.5616719492422817,0
0.6198947248342392,0
0.5917606614165862,0
0.5842413637193147,0
0.5900171403440879,0
0.5653071894415405,0
0.5572337021965836,0
0.6150160692177877,0
0.6089586018413087,0
0.6256296664660823,0
0.6052194826937694,0
0.5925499204958271,0
0.6155910500541921,0
0.6143780659285056,0
0.5917507737722616,0
0.5720091387353818,0
0.5916249156822175,0
0.6016036148990906,0
-0.4044341966876175,10
-0.3748297366565225,10
-0.42463669643390745,11
-0.3882645124204487,13
-0.40375861238644006,14
-0.44789329466901506,12
-0.37697946066430177,15
-0.4148409981514334,14
-0.4257056784997104,13
-0.37534323750628573,13
-0.40087387495773896,15
-0.3717873746495428,13
-0.444283372715077,11
-0.36980861409131194,14
-0.4173645478745698,11
-0.3925409237893831,10
-0.37181151511207133,14
-0.3915321855851488,13
-0.4337252455705709,11
-0.3691514647943137,10
-0.3880215221196437,12
-0.366585590020577,10
-0.39216317576934046,13
-0.44854330179705926,14
-0.38153450172418957,13
-0.43091218321337976,15
-0.38982477828348294,14
-0.39815398812689295,13
-0.41980979716446143,13
-0.3715122950621321,13
-0.38535968631451567,14
-0.35100930980472356,14
-0.4099198458472699,14
-0.359741531374155,11
-0.35041710665940684,14
-0.43949518469489135,11
-0.38849594563906464,12
-0.3508331462892329,15
-0.35037158212293207,14
-0.3780701988343793,11
-0.39495661715105257,15
-0.402996929602196,15
-0.35178443570951856,10
-0.39968979746386424,15
-0.38064511094223974,15
-0.3867998748319934,15
-0.4469319941850216,10
-0.42895842761515723,12
-0.4097981822023371,11
-0.3677327417952938,13
-0.39385583844057237,10
-0.40867928162295186,12
-0.42476482604899957,14
-0.3950735311411222,11
-0.38322432576242704,11
-0.4304404013998919,15
-0.3866806930525897,14
-0.3760281514638635,14
-0.4232394710271521,14
-0.3819893623339965,15
-0.4261894893050666,10
-0.40526606818517763,12
-0.37422153978254613,12
-0.3623173064063394,10
-0.42242554057284565,10
-0.376162147032268,10
-0.3619689362272638,10
-0.39105816042339825,12
-0.36638985639221033,13
-0.43897702059358323,15
-0.4263257290358524,11
-0.37852284213238363,12
-0.3595888193334602,13
-0.40350080659388254,13
-0.4139841631478802,12
-0.4313292824375239,12
-0.41764682335259806,11
-0.37250772817917266,11
-0.36713887895866293,13
-0.3872404289909781,12
-0.4186331710687128,11
-0.3571310263899221,15
-0.36575861140781996,12
-0.3550382872464297,10
-0.36057075457028276,13
-0.40341918874005955,11
-0.40131768519746913,14
-0.42457789775033206,14
-0.3799213462113613,10
-0.40955656157291287,15
-0.4422451835607575,15
-0.4447699816259032,14
-0.4014663710008648,12
-0.35114475142653134,13
-0.38070211466843773,11
-0.4450169237150803,10
-0.41383762585282824,14
-0.43967501205814585,14
-0.4168831916183393,13
-0.40980553909768247,14
-0.41771585793133426,10
-0.36381046462987143,13
-0.351546906006476,15
0.5932389343241127,0
0.5741777070885163,0
0.5537110897873987,0
0.5516421729358214,0
0.610401790998857,0
0.6259658320915804,0
0.600895440730703,0
0.5968867704949616,0
0.5909833894940277,0
0.5887359101333942,0
0.5836171689670664,0
0.5626038157416602,0
0.6491761209510543,0
0.6371327536216,0
0.6144627695531213,0
0.6157134999228546,0
0.5906038143974541,0
0.5570393277523848,0
0.6049478787541673,0
0.6076062695798328,0
0.6466495112266131,0
0.6347917346791476,0
0.5897282088346856,0
0.6237198424651709,0
0.6393689390467046,0
0.5904897968244356,0
0.6147831402182717,0
0.5697115111888067,0
0.6089262008212799,0
0.6421853058688569,0
0.6332864570475394,0
0.6308761141240424,0
0.5957421660346824,0
0.5553696544654088,0
0.6111677292523297,0
0.6160268202144152,0
0.5777204132910754,0
0.5746512508448802,0
0.6355539178665452,0
0.5571620316108863,0
0.630618914607652,0
0.556214811147342,0
0.5896940070530832,0
0.553581069520618,0
0.6445456434535686,0
0.6118145084217161,0
0.5741010910130626,0
0.5769578902384183,0
0.5617029416468711,0
0.6311236089629091,0
0.6066575724224776,0
0.5964435222073519,0
0.636709095384731,0
0.6125634243870621,0
0.6262724670043411,0
0.6129954991704238,0
0.6406459449067654,0
0.5880465816041749,0
0.6160651054844379,0
0.5791662294520421,0
0.5746389521250848,0
0.5789328002459655,0
0.5635789259966657,0
0.6454082266047436,0
0.5528956089714967,0
0.6490459449948247,0
0.6060711905469276,0
-0.4130316609363547,11
-0.4300830291229971,13
-0.41918223959864065,15
-0.3685887670144865,15
-0.38235953026514835,15
-0.36299626284998965,15
-0.3599344203096422,10
-0.44943142516157764,10
-0.3646060844569661,15
-0.4326639853984915,10
-0.4048146825586798,14
-0.425965798605219,10
-0.4191004930597586,11
-0.4008182098052373,13
-0.401347539925041,13
-0.3699852574344362,13
-0.4190563341543765,13
-0.41810740254854295,10
-0.43846373047534826,14
-0.40617616925980826,10
-0.40989137444768176,13
-0.42287278420555197,15
-0.39927272100599964,10
-0.41071684350593785,10
-0.44729518130442614,10
-0.38503073872489324,15
-0.40060557418722453,11
-0.41212661898124736,14
-0.39684900650790667,15
-0.3758092534344115,12
-0.3761495537970916,12
-0.44227984656167507,14
-0.35710828420386065,15
-0.38544774372783763,14
-0.3754634071383265,14
-0.3517508494341399,11
-0.408988033376815,15
-0.4143533196250644,14
-0.43217220528775613,14
-0.3943476853035861,11
-0.4089272541728519,11
-0.4062550885577565,10
-0.41507087665797826,14
-0.3869950759655154,14
-0.36584923669720126,15
-0.4469753504214822,13
-0.4314442276082673,15
-0.3631579883046214,14
-0.41991719597008625,10
-0.4054116621207413,14
-0.3640934157975977,10
-0.43550789705201964,14
-0.3615744269191623,13
-0.38433304168533766,11
-0.36336892034814383,13
-0.41988998779411446,12
-0.41564013167271696,10
-0.4032880057438959,13
-0.372728535269637,12
-0.36890744542652243,14
-0.40581572355835505,13
-0.3523495656266249,12
-0.44359314391926574,14
-0.38547834196682373,10
-0.39404143042953876,12
-0.38921833885382284,11
-0.3664836116542389,13
-0.39640112305691844,14
-0.4126635204790503,13
-0.3504263962193974,15
-0.4438465100166411,13
-0.39528397760190614,10
-0.39674104511205144,13
-0.36217169525997406,12
-0.4186099410339068,10
-0.36345319521009856,10
-0.4126035949675,10
-0.441923474142925,12
-0.3766248873808493,13
-0.3517122442493559,13
-0.4257717738123077,15
-0.44364692373835624,11
-0.4077932143565661,15
-0.44673115220519577,15
-0.3928993909485001,13
-0.38738558926623057,11
-0.3951946499136554,14
-0.39086005066593543,12
-0.41608506807219214,12
-0.3812344916804733,10
-0.35141734831921667,10
-0.359026322018245,11
-0.41332959176006767,14
-0.4148551462573664,15
-0.3648795025951088,10
-0.39679830437184194,11
-0.39658542724556867,11
-0.3678123685461969,15
-0.386916826410868,14
-0.4373011249264138,13
-0.4250878854817657,10
0.5504569056045696,0
0.5729520045238843,0
0.5888730469866275,0
0.5727000886762355,0
0.6168358372135927,0
0.5930585155065273,0
0.5672069714535368,0
0.6426375903981594,0
0.63609126466595,0
0.6438725932332119,0
0.6354507052397977,0
0.6286700968424626,0
0.6493504261172305,0
0.5860095720042153,0
0.6385741025678797,0
0.6034727954955699,0
0.5575891295888411,0
0.642356629169484,0
0.6317774692046925,0
0.6480250166913564,0
0.5999951787345736,0
0.5869329798719747,0
0.6444123470312562,0
0.6068139627301576,0
0.646156018997992,0
0.6471228084296996,0
0.6379311401214522,0
0.645107259912777,0
0.5848404495266237,0
0.6292571011626507,0
0.5786466452624097,0
0.602526583415532,0
0.5846563197595032,0
0.5543060137185165,0
0.5732718620439385,0
0.6348073900405495,0
0.6101322612332467,0
0.60529694579715,0
0.5696561556475359,0
0.6081626363585713,0
0.6076876602910062,0
0.5588890440574517,0
0.6318287559780487,0
0.6435505176510077,0
0.6310497915888362,0
0.5535050305383464,0
0.6012280872789404,0
0.6067612513408136,0
0.6487534796754773,0
0.6407346255112429,0
0.6365035079140426,0
0.5695585307923778,0
0.6157214011737722,0
0.611187530127836,0
0.5552742841082221,0
0.571584667457131,0
0.5966492657045137,0
0.6293633306632103,0
0.5853848196794473,0
0.5863538855533506,0
0.5982324945950239,0
0.6478924748976738,0
0.5869970664761439,0
0.5901348421298849,0
0.5710538990049088,0
0.6119990918426339,0
0.5811433857166861,0
-0.36096075647512293,14
-0.44106750720776233,13
-0.4266610809687421,13
-0.4297456314778856,11
-0.3868860463096553,12
-0.37460769843197284,11
-0.3756836052192085,13
-0.41063429892926706,10
-0.3933917645820628,13
-0.44136426677825114,11
-0.3729667202206599,14
-0.3756156484350015,10
-0.40843037501682034,15
-0.43541584777908326,14
-0.4195665005801885,14
-0.3657026406381618,12
-0.40020611831045017,11
-0.44410844119703086,11
-0.3896918757548775,15
-0.4309664594277791,11
-0.41682580928674895,14
-0.41590399770058184,10
-0.36747739314726857,10
-0.37590578836272925,15
-0.4229180074225525,10
-0.3651525954802963,15
-0.39955769586883605,11
-0.43905534274146873,13
-0.3855085093577628,12
-0.3865890855100105,10
-0.4124658305618141,10
-0.3774817183716266,10
-0.39785163273322155,14
-0.3917951050638635,13
-0.44290628075356153,13
-0.4329921692447414,13
-0.38454044541461485,14
-0.4345471699285639,14
-0.351015501650366,15
-0.4004409602335812,13
-0.36959948166720835,11
-0.41151541516232726,14
-0.3903004550333691,11
-0.4155856283807111,12
-0.4385978853989627,15
-0.3689162831106785,11
-0.4295379554108081,10
-0.44957299877312096,13
-0.4093430429291516,13
-0.3904437011402706,15
-0.3776784815159857,15
-0.3944348597391638,13
-0.4341808577885615,13
-0.4215151481863515,12
-0.3688103247784582,15
-0.41666759020328215,14
-0.3851291426893013,10
-0.3552608947317921,12
-0.4444087859358419,13
-0.43014385228768504,10
-0.43045010211466206,11
-0.37179091747718473,14
-0.38603296756269856,13
-0.3583294468709113,15
-0.36302355132693975,11
-0.3946582691138687,12
-0.42687916178565644,15
-0.42604864355393346,14
-0.4156303837480735,14
-0.39208545421344354,14
-0.3853512162700454,12
-0.40987898664433686,14
-0.3833273574385885,14
-0.3539207193403371,14
-0.4044784867647735,10
-0.38389347999486745,11
-0.4453031118864388,11
-0.35334955122046097,14
-0.42371061855552483,10
-0.4312303243749227,10
-0.44791044673777236,10
-0.39859759635474035,15
-0.4086715063549349,11
-0.39305654404775225,11
-0.40258718700590634,10
-0.40977794430626346,12
-0.4071680572080041,15
-0.42968086045285503,10
-0.385265658757703,11
-0.44611721820754013,14
-0.35192248315829033,11
-0.41228183746436287,14
-0.3897500793031483,10
-0.36154311183398846,12
-0.4378229756138907,15
-0.3928162087935263,13
-0.4015622656932294,12
-0.35265121035924807,14
-0.3807457574279951,15
-0.4067646773803233,11
-0.4429637108127551,14
0.5929844701630103,0
0.6191018760755398,0
0.5624723074955327,0
0.5764971291332088,0
0.5513209218468234,0
0.6324455519035013,0
0.5540927749049374,0
0.6140285778505756,0
0.5722462959204364,0
0.59799295143808,0
0.5994764801328571,0
0.5653701840664809,0
0.6441456037711291,0
0.6073441956220123,0
0.6096544383615452,0
0.6075710472549005,0
0.5830474687734579,0
0.6354549745653131,0
0.5889041039771641,0
0.5581801248751574,0
0.6300636811005518,0
0.5961062139131741,0
0.5841852948413404,0
0.6425570390502031,0
0.627877771807448,0
0.6186143717919208,0
0.5623972947097897,0
0.6440517317712988,0
0.5967944576038633,0
0.6180607206998161,0
0.6491960747587271,0
0.6288516779695783,0
0.590126435888024,0
0.5825125279868217,0
0.5978019085573152,0
0.6027482317666539,0
0.5965297709798705,0
0.6042374285106149,0
0.6055108161710194,0
0.600735795294085,0
0.5547560334250079,0
